Kladno,Vodárenská;Kladno;3;437102.5469984966;5553971.902237876
Kladno,Vrbenského;Kladno;3;436061.11608603003;5555219.533842206
Kladno,Vítězná;Kladno;3;433912.84716391034;5554673.6159763355
Kladno,Wednesbury;Kladno;3;437606.1627755099;5553785.835179785
Kladno,Zádušní;Kladno;3;435692.39343303203;5555358.153576256
Kladno,aquapark;Kladno;3;434907.5480512374;5554246.797846945
Kladno,autobusové nádraží;Kladno;3;436140.83189196297;5555237.128991195
Kladno,celnice;Kladno;3;437416.20072723355;5552577.626355412
Kladno,gymnasium;Kladno;3;435541.61521128885;5554822.559811681
Kladno,hřbitovy;Kladno;3;436021.93400001066;5556097.817142943
Kladno,kolonie;Kladno;3;440410.3089123843;5557573.815595504
Kladno,nemocnice;Kladno;3;435073.3740583029;5554797.5655276105
Kladno,nádraží;Kladno;3;436665.984934622;5553262.699126268
Kladno,nám.Starosty Pavla;Kladno;3;435897.6664882768;5555382.926827667
Kladno,nám.Svobody;Kladno;3;435292.59606694925;5555149.344479588
Kladno,pekárna;Kladno;3;436711.1794507766;5552089.773697962
Kladno,pod mostem;Kladno;3;438044.6711620688;5556495.584681805
Kladno,sokolovna;Kladno;3;438537.19101813674;5556806.808476417
Kladno,tržnice;Kladno;3;437213.92465720803;5553829.758040993
Kladno,u Kauflandu;Kladno;3;436814.56959237985;5553356.088228096
Kladno,u Penny;Kladno;3;436487.6108897289;5553793.909865751
Kladno,u Tesca;Kladno;3;436903.61840442556;5553049.978762008
Kladno,u hřbitovů;Kladno;3;436082.0146063003;5555922.665602968
Kladno,u kostela;Kladno;3;433608.698222729;5554689.415731216
Kladno,u nemocnice;Kladno;3;434838.84476170776;5554890.152740941
Kladno,u tržnice;Kladno;3;437470.3970367344;5553778.481102236
Kladno,učiliště;Kladno;3;439307.8016816707;5557150.557847187
Kladno,zdrav.stř.;Kladno;3;437540.8684207688;5553408.132110186
Kladno,zimní stadion;Kladno;3;435367.93446452275;5554151.360797656
Kladno,Újezd;Kladno;3;437375.00430904614;5555950.440097947
Kladno,úřadovna;Kladno;3;438155.8937534542;5556634.428222361
Kladno,ČSAD;Kladno;3;435985.5024020928;5553497.095764998
Kladno,Školská;Kladno;3;436929.11747716536;5554880.490863174
Kladno,žel.zast.město;Kladno;3;434444.99868100375;5554699.923327027
Kladno-Dubí;Kladno;3;437836.47110791714;5557160.873690179
Kladno-Ostrovec;Kladno;3;434764.97445197124;5555433.373801533
Kladno-Rozdělov;Kladno;3;433324.48372701183;5553689.8763230005
Kladno-Vrapice;Kladno;3;439575.9741050491;5557458.37227186
Kladno-Švermov;Kladno;3;436787.9898481546;5556967.39315478
Kladno;Kladno;3;436623.9850686862;5553214.371424618
Klamovka;Praha;P;455587.5431131857;5546655.583492144
Klamovka;Praha;P;455601.92015032424;5546665.14906262
Klecany,Ahold;Klecany;1;457985.47524787433;5559224.503571257
Klecany,Astrapark;Klecany;1;458882.8194214054;5559193.418854857
Klecany,D8 Park;Klecany;1;460524.9648252905;5558409.960816924
Klecany,Drasty,Čistírna;Klecany;1;456920.7353255134;5560164.720283214
Klecany,Drasty;Klecany;1;457130.3781284054;5560625.716683663
Klecany,Klecánky;Klecany;1;457329.33354448376;5557781.247172918
Klecany,U Hřbitova;Klecany;1;458534.42384609114;5558459.124072256
Klecany,U Kostela;Klecany;1;457863.70891484286;5558528.442337249
Klecany,Zdibsko;Klecany;1;460157.5396304826;5559166.380047739
Klecany;Klecany;1;458038.2461336591;5558300.054401031
Kleneč;Kleneč;6;446466.727032441;5582732.511623008
Klenovice;Klenovice;-;479301.8973812381;5458376.355381641
Klikovka;Praha;P;459241.18893444544;5545123.578242824
Kloboučnická;Praha;P;460579.74057105946;5545502.181915618
Klobuky v Čechách;Klobuky;5;428536.6230686064;5572270.409525935
Klobuky,Kobylníky,I;Klobuky;5;428719.4628950636;5571165.393028604
Klobuky,Kokovice,u mlýna;Klobuky;5;426673.2968538413;5572079.020312024
Klobuky,Kokovice;Klobuky;5;426251.46870590956;5572113.506387455
Klobuky,ObÚ;Klobuky;5;428003.73151917604;5571797.27108203
Klobuky,Páleček;Klobuky;5;430940.0812716869;5571632.413833187
Klobuky,cukrovar;Klobuky;5;428175.6845439124;5571439.281349285
Klobuky,Čeradice;Klobuky;5;429828.5107701723;5571746.656019238
Klokočná;Klokočná;2;479924.17911304353;5534119.748350226
Klukovice;Praha;P;454645.5460842165;5542815.711564029
Kluky;Kluky;6;480504.9420727494;5587650.499067005
Klučov,Lstiboř;Klučov;3;493231.46760994534;5547456.225829457
Klučov,Skramníky;Klučov;4;497014.618957593;5547926.470683219
Klučov,U mlýna;Klučov;3;493234.1224749977;5549186.379837742
Klučov,Žhery;Klučov;4;495917.73549910693;5548124.104702
Klučov;Klučov;3;493115.9852000926;5549121.388228588
Klučov;Klučov;3;493710.8856006741;5548814.482986812
Kly,Krausovna;Kly;3;465488.48392720637;5573068.778795507
Kly,Lom;Kly;3;465460.90735981165;5573684.640745643
Kly,Vinice;Kly;3;464856.85963611177;5574453.579892441
Kly,Větrušice;Kly;3;465167.8504806288;5572189.63376575
Kly,Záboří;Kly;3;465892.2925988334;5573023.858404992
Klánova;Praha;P;458707.17952222517;5541164.636533526
Klánovice;Praha;P;477520.2179258528;5549682.796635372
Klárův ústav;Praha;P;461103.34074297815;5541885.185332567
Klášterecká;Praha;P;461121.15271047864;5555006.8955368055
Klášterní Skalice;Klášterní Skalice;5;498666.5911998334;5541180.892194522
Klínec,Hl.sil.;Klínec;2;452014.747937324;5528382.659135624
Klínec,U Hřiště;Klínec;2;452323.3377771016;5528297.373479228
Klínec;Klínec;2;452802.3775278828;5527815.009079813
Klínec;Klínec;2;454014.48100701795;5527360.393156266
Klíčany,Břežanská;Klíčany;1;459789.30071071204;5561844.884665754
Klíčany;Klíčany;1;459671.0897854415;5561133.792310434
Klíčov;Praha;P;465278.7998690322;5551731.995739628
Klíčovská;Praha;P;464835.60628021305;5551830.382992565
Kmetiněves,křižovatka;Kmetiněves;5;440046.84564663045;5573422.473604422
Kmetiněves,žel.st.;Kmetiněves;5;440106.3213908441;5572998.646472837
Kmetiněves;Kmetiněves;5;439927.894173903;5573294.026052867
Kmetiněves;Kmetiněves;5;440273.27127348556;5572927.311852688
Knovíz;Knovíz;4;438378.0387163284;5562646.564392027
Knovízská;Praha;P;464206.8365000448;5543350.097247563
Kněževes,ObÚ;Kněževes;8;402590.7474829604;5555741.0860899845
Kněževes,Skladový areál;Kněževes;1;447734.6734880283;5552015.66574378
Kněževes,Stará hospoda;Kněževes;1;447220.48784339905;5552064.647929156
Kněževes,U Nádraží;Kněževes;1;446706.4633207429;5552480.570881913
Kněževes,U Školy;Kněževes;1;447246.4122053498;5552181.132866096
Kněževes,u mlýna;Kněževes;8;403259.98268786306;5555599.284465728
Kněževes,žel.zast.;Kněževes;8;403170.8607235742;5555274.00856301
Kněževes;Kněževes;1;447019.6957291427;5552375.656660628
Kněžice,Dubečno,odb.;Kněžice;9;523782.2964518276;5568848.82853074
Kněžice,Dubečno;Kněžice;9;523174.26792626886;5568918.7556021325
Kněžice,Osek;Kněžice;9;526130.9989574644;5568399.694533814
Kněžice;Kněžice;9;523984.51723607397;5567086.018478728
Kněžičky;Kněžičky;8;524598.8146277285;5558025.682343813
Kněžmost;Kněžmost;8;501181.50602794404;5591181.942967088
Kněžská luka;Praha;P;463714.70925010473;5549001.550054315
Kněžská luka;Praha;P;463789.16914678505;5548989.434673611
Kobrova;Praha;P;456968.2787433335;5547268.853796218
Kobyliská střelnice;Praha;P;461458.11907161376;5553331.664567934
Kobylisy;Praha;P;460988.99400413275;5552573.655659255
Kobylisy;Praha;P;461150.06091404427;5552649.590537356
Kobylisy;Praha;PB;460918.7772623302;5552515.003466476
Kobylisy;Praha;PB;460965.1195722037;5552623.261428538
Kodaňská;Praha;P;461415.1768213341;5546636.346058822
Kodymova;Praha;P;452560.24651004036;5544565.237791781
Koh-i-noor;Praha;P;461433.1277906054;5546230.801012624
Koh-i-noor;Praha;P;461447.87278140977;5546263.666648434
Koh-i-noor;Praha;P;461485.277809591;5546289.4286461165
Kojetice u Prahy;Kojetice;2;464280.98114711023;5565130.888341484
Kojetice,Rozc.;Kojetice;2;463956.9209886594;5565052.282971555
Kojetice,Tůmovka;Kojetice;2;463951.0427290988;5564253.344630509
Kojetice,Žel.st.;Kojetice;2;464277.6821197005;5565159.00897231
Kojetice;Kojetice;2;464922.6385225064;5565209.972014907
Kojovice;Kropáčova Vrutice;5;475532.482303701;5572847.370793847
Kokořín,Březinka;Kokořín;5;468022.44217028585;5588606.285815092
Kokořín,Janova Ves;Kokořín;5;468675.17619266914;5585808.426250988
Kokořín,Kokořínský Důl,Harakoko;Kokořín;5;469919.56526168645;5585231.303824144
Kokořín,Kokořínský Důl,Podhradí;Kokořín;5;470222.2344613903;5587649.361678587
Kokořín,Kokořínský Důl,Pokličky;Kokořín;5;470640.8111376461;5589261.367836744
Kokořín,Kokořínský Důl,Rapín;Kokořín;5;470357.58386725956;5586805.216759647
Kokořín,Kokořínský Důl,U Grobiána;Kokořín;5;470117.0197251773;5586259.822369722
Kokořín,Truskavna;Kokořín;5;467916.98516219517;5587416.770601979
Kokořín,Šemanovice;Kokořín;5;468350.8083570706;5589319.994913833
Kokořín;Kokořín;5;469258.93826723535;5586527.633179267
Kokořínská;Praha;P0;463212.7981219449;5554958.394355156
Kolaje;Kolaje;7;516704.5746555951;5556225.48021666
Kolbenova;Praha;P;465393.54967176664;5551038.155595156
Kolbenova;Praha;P;465421.24692477036;5551016.984682021
Koleje Jižní Město;Praha;P0;464172.33710821334;5540667.133212077
Koleje Strahov;Praha;P;456358.4730197142;5547741.773940062
Koleje Větrník;Praha;P;453587.94893284224;5548701.551415293
Koleč,u trafiky;Koleč;3;445101.28620164335;5560931.565696611
Koleč,zámek;Koleč;3;444500.7809547308;5560939.56242769
Kolešov;Kolešov;9;393629.3015701655;5557035.965609113
Kolešovice,Heřmanov;Kolešovice;8;398234.12293000845;5556164.229858004
Kolešovice,Zderaz;Kolešovice;8;398295.89756543643;5554884.426180632
Kolešovice;Kolešovice;8;400674.2829812191;5555142.590402557
Koloděje;Praha;PB;474269.1048945801;5545374.900878159
Koloděje;Praha;PB;474288.8334027753;5545381.754698113
Kolodějská obora;Praha;PB;473364.2660686743;5545637.801399041
Kolomuty;Kolomuty;7;498401.1011675431;5583840.782484924
Kolonie;Praha;P;466037.45825628913;5549122.272651414
Kolovraty;Praha;P;472875.3932791157;5540483.951123098
Kolová;Praha;PB;453386.9099519244;5536417.559270145
Kolín Zast.;Kolín;6;513953.98366711027;5542082.868769629
Kolín dílny;Kolín;6;516779.7322436365;5539934.456060543
Kolín místní nádraží;Kolín;6;515976.3695639411;5540348.266237588
Kolín,Bezovka;Kolín;6;514272.12848890165;5541168.609155315
Kolín,Družstevní dům;Kolín;6;514338.37498261454;5541466.179969904
Kolín,Gymnázium;Kolín;6;514148.8148774318;5540983.7470379695
Kolín,Lučební;Kolín;6;513255.8374967831;5542147.875252994
Kolín,Nádraží;Kolín;6;515316.10138357617;5541406.006776891
Kolín,Pošta;Kolín;6;514150.4166846666;5541818.143768565
Kolín,Výfuk;Kolín;6;513012.8069345135;5540806.103187445
Kolín,Štítary;Kolín;6;512495.7322499136;5540791.356527928
Kolín-Zálabí;Kolín;6;515048.9737426734;5542792.390443886
Kolín;Kolín;6;515370.9755231903;5541459.876865744
Komořany;Praha;P0;457753.6284211252;5537889.155082061
Komořany;Praha;P0;457760.5509079264;5537839.9088417115
Komárov,Buzuluk;Komárov;7;418059.31262894487;5518380.910001539
Komárov,Lidový dům;Komárov;7;417790.4222839976;5517917.598851399
Komárov,Na Kocábce;Komárov;7;418343.1969134609;5517157.408825737
Komárov,Sokolovice;Komárov;7;417008.74085790716;5518047.04600576
Komárov,sídl.;Komárov;7;417672.4702615967;5518121.015931008
Komárov;Komárov;7;417779.2098172571;5517644.661259949
Komárovská;Praha;P;472935.47399324033;5551520.038031014
Kondrac,rozc.0.3;Kondrac;8;491599.90048954403;5502029.258053081
Kondrac;Kondrac;8;491608.10342928075;5501611.058748489
Konojedy,Klíče;Konojedy;4;489814.2930545767;5531865.477373342
Konojedy,Pila;Konojedy;4;489456.8896829795;5532579.217284782
Konojedy,Rozc.;Konojedy;4;487958.91303688404;5532717.036623553
Konojedy;Konojedy;4;489327.86629716743;5532910.388060686
Konvářka;Praha;P;457179.887331891;5544874.673240068
Koněprusy,jeskyně;Koněprusy;4;433623.8140896431;5529474.493788267
Koněprusy,rozc.1.5;Koněprusy;4;434092.27572290186;5531061.741525422
Koněprusy,u hřbitova I;Koněprusy;4;433303.5971955857;5530723.879218537
Koněprusy;Koněprusy;4;432956.73861213576;5530278.560733025
Konětopy;Konětopy;4;475425.09393468476;5569272.424485121
Kopidlno;Kopidlno;-;518539.2066377626;5575798.263826012
Korandova;Praha;P;458532.7182742459;5541302.179188938
Korek;Praha;P;454245.29725714243;5550588.345178728
Korkyně,Křížov,U Kapličky;Korkyně;4;452882.403297876;5515747.000424599
Korkyně,Křížov;Korkyně;5;453396.5506044625;5515323.088200145
Korkyně;Korkyně;5;453334.31326205295;5514440.762306817
Korno;Korno;3;438068.65476646286;5530017.16764785
Korunovační;Praha;P;458468.8377875138;5549992.525592614
Korunovační;Praha;P;458560.8002567957;5549877.0726235965
Korytná;Praha;P0;463734.95288036345;5545957.596785419
Kosmonosy,Průmyslová;Kosmonosy;7;495011.6163415653;5586546.703217421
Kosobody;Jesenice;9;394078.46102544;5551610.1887182435
Kosova Hora;Kosova Hora;7;462465.7810371105;5500897.887632694
Kosoř,Rozc.;Kosoř;1;451750.79224176245;5536265.827033054
Kosoř;Kosoř;1;451793.41969185096;5537300.800874647
Kosořice,křižovatka;Kosořice;6;497768.8514614897;5575677.934484719
Kosořice;Kosořice;6;497685.231836235;5575851.445697409
Kostelec n.L.,Jiřice;Kostelec n.L.;3;468404.9639847293;5564680.102764201
Kostelec n.L.,Na Růžku;Kostelec n.L.;23;470419.5253023183;5563679.252986943
Kostelec n.L.,Nám.;Kostelec n.L.;23;470631.81560244784;5564362.403556767
Kostelec n.L.,U Starého Labe;Kostelec n.L.;3;471048.2082362145;5565818.834513627
Kostelec n.L.,U Váhy;Kostelec n.L.;23;470341.62840493827;5563935.373190464
Kostelec n.L.,Záv.;Kostelec n.L.;23;469549.7314087577;5564209.95397769
Kostelec n.L.,Žel.st.;Kostelec n.L.;23;470199.0965445735;5563362.540247729
Kostelec n.Č.l.,Chaloupky;Kostelec n.Č.l.;3;491322.3739560464;5537803.365594425
Kostelec n.Č.l.,Dobrovského;Kostelec n.Č.l.;3;489503.909232884;5537630.383402573
Kostelec n.Č.l.,Jevanská;Kostelec n.Č.l.;3;489191.96991599206;5537209.055761341
Kostelec n.Č.l.,Na Skalce;Kostelec n.Č.l.;3;488508.0531707113;5537867.023636255
Kostelec n.Č.l.,Nám.;Kostelec n.Č.l.;3;489974.64514660824;5537978.946752342
Kostelec n.Č.l.,Sanatorium;Kostelec n.Č.l.;3;490230.2059136592;5537525.055618893
Kostelec n.Č.l.,Svatbín;Kostelec n.Č.l.;3;491434.83604863175;5537306.18514223
Kostelec n.Č.l.,Svatbínská;Kostelec n.Č.l.;3;491219.95197474177;5536822.585770902
Kostelec n.Č.l.,Trativody;Kostelec n.Č.l.;3;488949.17381054285;5537839.413155231
Kostelec n.Č.l.,Truba;Kostelec n.Č.l.;3;488275.6684553456;5539273.464813976
Kostelec n.Č.l.,U Křížku;Kostelec n.Č.l.;3;489466.1450110707;5537743.871486735
Kostelec nad Labem;Kostelec n.L.;2;470089.47881867184;5563296.375149684
Kostelec u Křížků,Škola;Kostelec u Křížků;3;468667.03620293026;5528676.880967899
Kostelec u Křížků;Kostelec u Křížků;3;468271.4313589972;5528379.667035358
Kostelní Hlavno,U Kostela;Kostelní Hlavno;4;478385.1428000206;5567415.412209864
Kostelní Hlavno,U Pomníku;Kostelní Hlavno;4;478556.75493865553;5567262.323347573
Kostelní Lhota,U Kovárny;Kostelní Lhota;5;501591.0995470626;5553051.324740979
Kostelní Lhota;Kostelní Lhota;5;502218.0014430678;5553055.150081002
Kostomlaty n.L.,Hronětice;Kostomlaty n.L.;5;496412.95983498794;5561259.426049938
Kostomlaty n.L.,Lány;Kostomlaty n.L.;5;496847.22967413167;5560159.28768686
Kostomlaty n.L.,Rozcestí K Šibicům;Kostomlaty n.L.;5;496868.963273383;5560737.175591462
Kostomlaty n.L.,Rozkoš;Kostomlaty n.L.;5;495120.94339327374;5559609.297704784
Kostomlaty n.L.,Vápensko;Kostomlaty n.L.;5;494942.84924815706;5562534.308302605
Kostomlaty n.L.,rozcestí Vápensko;Kostomlaty n.L.;4;494606.10712057084;5563759.414440239
Kostomlaty n.L.,Žel.st.;Kostomlaty n.L.;5;497264.95835552784;5559112.189994845
Kostomlaty n.L.;Kostomlaty n.L.;5;496774.635325611;5559369.341096325
Kostomlaty nad Labem;Kostomlaty n.L.;5;497294.98109160515;5559303.382381973
Kostomlaty p.Řípem,rozc.;Kostomlaty p.Řípem;6;452868.1191891332;5581911.514132299
Kostomlaty pod Řípem;Kostomlaty p.Řípem;6;452387.9788370304;5581138.293563145
Kostomlátky,Odbočka Doubrava;Kostomlátky;5;497727.6433377808;5557732.391470289
Kostomlátky,U Kapličky;Kostomlátky;5;498970.07548052265;5557639.198017718
Kostomlátky;Kostomlátky;5;498592.07452907186;5557560.430063421
Kostrounek;Praha;P;455695.46822829783;5535411.920378896
Kotenčice;Kotenčice;6;434686.03512535046;5509689.954471119
Kotevní;Praha;P;457956.04690305;5546094.614474906
Kotlářka;Praha;P;454288.7874022588;5546654.595609006
Kotlářka;Praha;P;454376.1354604552;5546561.917221202
Kotlářka;Praha;P;454379.19015956204;5546598.668288698
Kotopeky,Tihava,u mostu;Kotopeky;6;422461.517665829;5522737.134373638
Kotopeky,Tihava;Kotopeky;6;422694.42264662485;5522606.687520316
Kotopeky,u bytovky;Kotopeky;6;422726.9094053644;5523223.9359722
Kotopeky;Kotopeky;6;422580.4690545574;5523443.346560803
Kotorská;Praha;P;459685.21143537643;5544821.9001739025
Kounice;Kounice;3;489702.6060080439;5550646.259841897
Kounov,rozc.;Kounov;8;404824.95114222186;5563325.589659179
Kounov,u mostu;Kounov;8;405667.0837231514;5562965.247533896
Kounov,škola;Kounov;8;405260.75731547887;5563203.695395123
Kouty;Kouty;6;510686.36039286957;5560127.659659633
Kouřim,Molitorov;Kouřim;5;497036.42562556086;5538226.6066002995
Kouřim,Skanzen;Kouřim;5;497837.34880136565;5538560.346801775
Kouřim,ZŠ;Kouřim;5;498144.97287623014;5538815.332782559
Kouřim,rozc.Běšínov;Kouřim;5;498318.1928608178;5536693.104536279
Kouřim,Žel.st.;Kouřim;5;498980.4611275271;5539148.556918808
Kouřim;Kouřim;5;498046.683776736;5539204.860429109
Kouřim;Kouřim;5;499125.22656540404;5539259.376784502
Kovanec;Kovanec;6;484096.3383561528;5585110.636188021
Kovanice,Chvalovice;Kovanice;56;505913.6472916381;5556530.942136603
Kovanice;Kovanice;5;505082.8269524468;5557468.136056008
Kovošrot;Praha;P;467230.61679662694;5545634.021634943
Kovárna;Praha;P;458291.1423813352;5551844.343878357
Kováň,Podkováň;Kováň;6;484669.16310716834;5585133.546788857
Kovářova-KD Mlejn;Praha;P;451159.7474388466;5544225.706370465
Kozojedy,Rozc.;Kozojedy;3;486591.0513527712;5537733.049080448
Kozojedy;Kozojedy;3;486668.60602165124;5538246.048833984
Kozojedy;Kozojedy;7;415585.77251945395;5567688.436276575
Kozomín,Rozc.;Kozomín;3;455274.583315813;5565556.182349289
Kozomín;Kozomín;3;455241.76134783984;5565207.537427725
Kořenice,rozc.Chotouchov;Kořenice;5;508720.5895958649;5533794.855907554
Kořenice;Kořenice;6;509933.5149298745;5535656.801107542
Košátky;Košátky;5;476365.8500644975;5573729.827217343
Košátky;Košátky;5;476535.97787017195;5573942.373197003
Košík,Doubravany;Košík;8;509198.48550983233;5572700.840064319
Košík,Tuchom;Košík;8;510039.9138914778;5574824.255742501
Košík;Košík;8;509658.39176908013;5573781.381606078
Kožlany,u váhy;Kožlany;9;395066.43061904795;5538924.919805519
Kožlany,u školy;Kožlany;9;395791.478264711;5539074.77132868
Kožlany,žel.st.;Kožlany;9;394499.5407015828;5538800.283203944
Kožlany;Kožlany;9;393860.14985173295;5538976.665339893
Krabčice,Vesce,rozc.1.0;Krabčice;6;449441.0159436523;5584548.439177082
Krabčice;Krabčice;6;450360.1413567917;5583917.6962127015
Krahulčí;Praha;P;471669.26469951554;5550650.009481961
Krakov;Krakov;8;403173.34485549707;5543712.625668101
Krakov;Praha;P;458332.8447658677;5552999.7614928745
Krakovec,Zhoř,rozc.;Krakovec;8;404676.22632158967;5542553.321951219
Krakovec,u lipky;Krakovec;8;402602.0486669095;5542950.8334129155
Krakovec;Krakovec;8;402394.92311544524;5541765.418619312
Kralovice u Rakovníka;Kralovice;9;391754.8813336118;5538488.568590537
Kralovice;Kralovice;9;391422.74235929427;5537578.037774861
Kralupy n.Vlt.,Barvy Laky;Kralupy n.Vlt.;3;450599.6268333361;5565278.704368033
Kralupy n.Vlt.,Dýhárna;Kralupy n.Vlt.;3;452101.53978985053;5565618.009424812
Kralupy n.Vlt.,Gymnázium;Kralupy n.Vlt.;3;450063.28292460943;5565568.384747513
Kralupy n.Vlt.,HELP-Trans;Kralupy n.Vlt.;3;451961.71205589786;5566322.036536899
Kralupy n.Vlt.,Hybešova;Kralupy n.Vlt.;3;450134.7007986257;5564670.701698257
Kralupy n.Vlt.,Hřbitov;Kralupy n.Vlt.;3;450854.88812078093;5564759.829453656
Kralupy n.Vlt.,Kaučuk;Kralupy n.Vlt.;3;451567.06178402394;5567262.455757682
Kralupy n.Vlt.,Koupaliště;Kralupy n.Vlt.;3;450690.30239537836;5567084.266555606
Kralupy n.Vlt.,Kovošrot;Kralupy n.Vlt.;3;452504.35089204786;5565525.993522063
Kralupy n.Vlt.,Lidové nám.;Kralupy n.Vlt.;3;449414.40185201383;5565202.564710183
Kralupy n.Vlt.,Lobeč;Kralupy n.Vlt.;3;450193.08129726903;5566177.641011543
Kralupy n.Vlt.,Lobeček,Pískovna;Kralupy n.Vlt.;3;452099.0086727907;5565891.021363176
Kralupy n.Vlt.,Lobeček,Rozc.;Kralupy n.Vlt.;3;451717.1232213187;5566751.806978065
Kralupy n.Vlt.,Lobeček;Kralupy n.Vlt.;3;451254.1286640528;5566334.041411972
Kralupy n.Vlt.,Mikovice,Rozc.0.5;Kralupy n.Vlt.;3;448684.607204615;5564776.444861757
Kralupy n.Vlt.,Mikovice;Kralupy n.Vlt.;3;449371.9027956147;5564521.88394357
Kralupy n.Vlt.,Minice;Kralupy n.Vlt.;3;450063.1946779266;5563698.6017561825
Kralupy n.Vlt.,Městský úřad;Kralupy n.Vlt.;3;450932.0526176909;5565694.99646538
Kralupy n.Vlt.,Na Krétě;Kralupy n.Vlt.;3;449463.0748646879;5564733.404023725
Kralupy n.Vlt.,Revoluční;Kralupy n.Vlt.;3;450888.1446307164;5566814.448364934
Kralupy n.Vlt.,Růžové údolí;Kralupy n.Vlt.;3;449077.6380551512;5564928.960932334
Kralupy n.Vlt.,Tesco;Kralupy n.Vlt.;3;451442.3641507664;5566918.32652495
Kralupy n.Vlt.,Třebízského věžáky;Kralupy n.Vlt.;3;451263.9715045884;5566202.181833455
Kralupy n.Vlt.,Třebízského škola;Kralupy n.Vlt.;3;451516.6148573023;5565991.9318353925
Kralupy n.Vlt.,U Cukrovaru;Kralupy n.Vlt.;3;450756.3112925976;5565821.563636594
Kralupy n.Vlt.,U Jízku;Kralupy n.Vlt.;3;450335.85934500705;5565508.563905769
Kralupy n.Vlt.,U Parku;Kralupy n.Vlt.;3;450722.8497528748;5566903.825174805
Kralupy n.Vlt.,U Požárního domu;Kralupy n.Vlt.;3;449859.95434260427;5565597.542546716
Kralupy n.Vlt.,U Čejků;Kralupy n.Vlt.;3;451150.23524831666;5566279.3966021
Kralupy n.Vlt.,U Železničních domů;Kralupy n.Vlt.;3;450843.9201518848;5566504.060413339
Kralupy n.Vlt.,V Luhu;Kralupy n.Vlt.;3;450603.6879172061;5566049.82246768
Kralupy n.Vlt.,V Zátiší;Kralupy n.Vlt.;3;450383.9173099507;5565423.605023436
Kralupy n.Vlt.,Zeměchy,Žel.zast.;Kralupy n.Vlt.;3;447699.5687406196;5564773.812895386
Kralupy n.Vlt.,Zeměchy;Kralupy n.Vlt.;3;447738.4829848941;5564451.511485881
Kralupy n.Vlt.,ÚNZ;Kralupy n.Vlt.;3;450560.82652748894;5565428.349855994
Kralupy n.Vlt.,Čechova;Kralupy n.Vlt.;3;449583.9346584154;5565218.189803371
Kralupy n.Vlt.,Žel.st.;Kralupy n.Vlt.;3;451002.4885447727;5565465.303037312
Kralupy nad Vltavou předměstí;Kralupy n.Vlt.;3;448922.48320191994;5564659.373076988
Kralupy nad Vltavou-Minice;Kralupy n.Vlt.;3;449915.9847995324;5563819.369090333
Kralupy nad Vltavou;Kralupy n.Vlt.;3;451063.4713157824;5565374.895100848
Krasoňovice;Černíny;6;516081.5524383203;5524996.617656954
Krchleby,školka;Krchleby;5;501606.3920068413;5564777.756374845
Krchleby;Krchleby;5;501595.2076252831;5565232.464027802
Krejcárek;Praha;P;462432.1777009552;5549330.42061208
Krejcárek;Praha;P;462540.9309451597;5549403.533599781
Krematorium Motol;Praha;P0;451705.09502614464;5546147.592662114
Krematorium Motol;Praha;P;451768.2304060876;5546195.320208077
Krematorium Strašnice;Praha;P;463162.450916472;5547345.182790973
Krhanice,K Žel.st.;Krhanice;4;467824.0251371015;5522139.380655934
Krhanice,Most;Krhanice;4;467708.51192255947;5522141.601997903
Krhanice,Prosečnice;Krhanice;4;466557.54141833616;5523451.8455176
Krhanice,Škola;Krhanice;4;468327.8198032808;5522340.2988008605
Krhanice,Žel.st.;Krhanice;4;467838.0195495347;5521961.953136099
Krhanice;Krhanice;4;467881.7324397605;5521936.136095491
Krhanice;Krhanice;4;468209.8679309014;5522763.12638685
Krnsko,pod viaduktem;Krnsko;7;490488.8925059097;5579966.802357405
Krnsko,u jezu;Krnsko;7;490646.82513809;5580152.172550207
Krnsko,u křížku;Krnsko;7;489826.57181773154;5580378.495592505
Krnsko,u žel.zast.;Krnsko;7;490539.8444855618;5580643.754480369
Krnsko,zámek;Krnsko;7;489539.72760748665;5581070.5879683
Krnsko,Řehnice;Krnsko;7;489363.0928395464;5582341.996808902
Krnsko;Krnsko;7;490700.2375015943;5580518.383671173
Krocínka;Praha;P;464479.67285707407;5551651.415805419
Kropáčova Vrutice,Kojovice;Kropáčova Vrutice;5;475584.62757843855;5572709.211398928
Kropáčova Vrutice;Kropáčova Vrutice;5;478738.9827615183;5574646.376648573
Kroučová,ObÚ;Kroučová;7;413456.01061320386;5562640.405878491
Kroučová,křiž.;Kroučová;7;413303.49401575665;5562287.805554441
Kroučová;Kroučová;7;413153.8054564096;5562346.659438127
Krty;Krty;9;387961.02964126243;5549817.455824503
Krupá,Dvůr Chrást;Krupá;2;491391.0074391296;5543037.307659865
Krupá,Rozc.Syneč;Krupá;2;491130.37263616093;5542186.609027407
Krupá,Šustna;Krupá;7;410022.0366781483;5558594.271407147
Krupá;Krupá;2;490747.9827160368;5540561.717394205
Krupá;Krupá;7;409422.5146638005;5558815.662625605
Krušovice;Krušovice;6;412403.07689383463;5558793.101656435
Krychnov,Náves;Krychnov;5;504234.1319586148;5539270.096049566
Krychnov,Rozc.Kocanda;Krychnov;5;504570.3902327825;5539537.899845463
Krychnov;Krychnov;5;504122.7912531813;5539687.679517142
Krymská;Praha;P;460456.3876870372;5546774.911741513
